route_id,service_id,trip_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
403,ASCESC-2-127,15923,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15924,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15925,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15926,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15927,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15928,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15929,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1593,Monet CANTELEU,1,,,
403,ASCESC-2-127,15930,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15931,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15932,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15933,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15934,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15935,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15936,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15937,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15938,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15939,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1594,Monet CANTELEU,1,,,
403,ASCESC-2-127,15940,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15941,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15942,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15943,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15944,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15945,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15946,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15947,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15948,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15949,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1595,Monet CANTELEU,1,,,
403,ASCESC-2-127,15950,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15951,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15952,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15953,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15954,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15955,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15956,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15957,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15958,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15959,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1596,Monet CANTELEU,1,,,
403,ASCESC-2-127,15960,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15961,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15962,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15963,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15964,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15965,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15966,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15967,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15968,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15969,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1597,Monet CANTELEU,1,,,
403,ASCESC-2-127,15970,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15971,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15972,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15973,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15974,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15975,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15976,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15977,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15978,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15979,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1598,Monet CANTELEU,1,,,
403,ASCESC-2-127,15980,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15981,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15982,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15983,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15984,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15985,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15986,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15987,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15988,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15989,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1599,Monet CANTELEU,1,,,
403,ASCESC-2-127,15990,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15991,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15992,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15993,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15994,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15995,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15996,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15997,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15998,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,15999,Ascenseur Quai Station Joffre,0,,,
92,T24_RO-2-31,16,Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE,1,,,
92,T24_MV-2-32,160,Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE,1,,,
93,T24_RO-2-31,1600,Monet CANTELEU,1,,,
403,ASCESC-2-127,16000,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16001,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16002,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16003,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16004,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16005,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16006,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16007,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16008,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16009,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1601,Monet CANTELEU,1,,,
403,ASCESC-2-127,16010,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16011,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16012,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16013,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16014,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16015,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16016,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16017,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16018,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16019,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1602,Monet CANTELEU,1,,,
403,ASCESC-2-127,16020,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16021,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16022,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16023,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16024,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16025,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16026,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16027,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16028,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16029,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1603,Monet CANTELEU,1,,,
403,ASCESC-2-127,16030,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16031,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16032,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16033,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16034,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16035,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16036,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16037,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16038,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16039,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1604,Monet CANTELEU,1,,,
403,ASCESC-2-127,16040,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16041,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16042,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16043,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16044,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16045,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16046,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16047,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16048,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16049,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1605,Monet CANTELEU,1,,,
403,ASCESC-2-127,16050,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16051,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16052,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16053,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16054,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16055,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16056,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16057,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16058,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16059,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1606,Monet CANTELEU,1,,,
403,ASCESC-2-127,16060,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16061,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16062,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16063,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16064,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16065,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16066,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16067,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16068,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16069,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1607,Monet CANTELEU,1,,,
403,ASCESC-2-127,16070,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16071,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16072,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16073,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16074,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16075,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16076,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16077,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16078,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16079,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1608,Monet CANTELEU,1,,,
403,ASCESC-2-127,16080,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16081,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16082,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16083,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16084,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16085,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16086,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16087,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16088,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16089,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1609,Monet CANTELEU,1,,,
403,ASCESC-2-127,16090,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16091,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16092,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16093,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16094,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16095,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16096,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16097,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16098,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16099,Ascenseur Quai Station Joffre,0,,,
92,T24_MV-2-32,161,Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE,1,,,
93,T24_RO-2-31,1610,Monet CANTELEU,1,,,
403,ASCESC-2-127,16100,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16101,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16102,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16103,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16104,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16105,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16106,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16107,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16108,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16109,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1611,Monet CANTELEU,1,,,
403,ASCESC-2-127,16110,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16111,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16112,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16113,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16114,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16115,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16116,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16117,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16118,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16119,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1612,Monet CANTELEU,1,,,
403,ASCESC-2-127,16120,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16121,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16122,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16123,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16124,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16125,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16126,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16127,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16128,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16129,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1613,Monet CANTELEU,1,,,
403,ASCESC-2-127,16130,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16131,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16132,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16133,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16134,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16135,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16136,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16137,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16138,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16139,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1614,Monet CANTELEU,1,,,
403,ASCESC-2-127,16140,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16141,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16142,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16143,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16144,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16145,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16146,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16147,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16148,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16149,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1615,Monet CANTELEU,1,,,
403,ASCESC-2-127,16150,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16151,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16152,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16153,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16154,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16155,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16156,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16157,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16158,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16159,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1616,Monet CANTELEU,1,,,
403,ASCESC-2-127,16160,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16161,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16162,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16163,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16164,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16165,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16166,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16167,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16168,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16169,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1617,Monet CANTELEU,1,,,
403,ASCESC-2-127,16170,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16171,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16172,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16173,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16174,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16175,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16176,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16177,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16178,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16179,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1618,Monet CANTELEU,1,,,
403,ASCESC-2-127,16180,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16181,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16182,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16183,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16184,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16185,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16186,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16187,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16188,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16189,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1619,Monet CANTELEU,1,,,
403,ASCESC-2-127,16190,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16191,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16192,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16193,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16194,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16195,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16196,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16197,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16198,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16199,Ascenseur Quai Station Joffre,0,,,
92,T24_MV-2-32,162,Mairie - V. Schoelcher N.-D.-DE-BONDEVILLE,1,,,
93,T24_RO-2-31,1620,Monet CANTELEU,1,,,
403,ASCESC-2-127,16200,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16201,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16202,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16203,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16204,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16205,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16206,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16207,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16208,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16209,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1621,Monet CANTELEU,1,,,
403,ASCESC-2-127,16210,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16211,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16212,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16213,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16214,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16215,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16216,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16217,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16218,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16219,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1622,Monet CANTELEU,1,,,
403,ASCESC-2-127,16220,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16221,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16222,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16223,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16224,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16225,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16226,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16227,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16228,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16229,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1623,Monet CANTELEU,1,,,
403,ASCESC-2-127,16230,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16231,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16232,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16233,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16234,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16235,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16236,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16237,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16238,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16239,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1624,Monet CANTELEU,1,,,
403,ASCESC-2-127,16240,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16241,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16242,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16243,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16244,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16245,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16246,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16247,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16248,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16249,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1625,Monet CANTELEU,1,,,
403,ASCESC-2-127,16250,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16251,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16252,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16253,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16254,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16255,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16256,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16257,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16258,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16259,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1626,Monet CANTELEU,1,,,
403,ASCESC-2-127,16260,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16261,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16262,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16263,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16264,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16265,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16266,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16267,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16268,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16269,Ascenseur Quai Station Joffre,0,,,
93,T24_RO-2-31,1627,Monet CANTELEU,1,,,
403,ASCESC-2-127,16270,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16271,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16272,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16273,Ascenseur Quai Station Joffre,0,,,
403,ASCESC-2-127,16274,Ascenseur Quai Station Joffre,0,,,
